indicator_id,region_id,date,value
ZSFH,73153,2022-02-28,399867.0
ZSFH,73153,2022-01-31,391778.0
ZSFH,73153,2021-12-31,383032.0
ZSFH,73153,2021-11-30,375682.0
ZSFH,73153,2021-10-31,368513.0
ZSFH,73153,2021-09-30,360539.0
ZSFH,73153,2021-08-31,351187.0
ZSFH,73153,2021-07-31,344281.0
ZSFH,73153,2021-06-30,334045.0
ZSFH,73153,2021-05-31,323876.0
ZSFH,73153,2021-04-30,312430.0
ZSFH,73153,2021-03-31,307875.0
ZSFH,73153,2021-02-28,304230.0
ZSFH,73153,2021-01-31,299660.0
ZSFH,73153,2020-12-31,293722.0
ZSFH,73153,2020-11-30,286255.0
ZSFH,73153,2020-10-31,284586.0
ZSFH,73153,2020-09-30,281826.0
ZSFH,73153,2020-08-31,268861.0
ZSFH,73153,2020-07-31,266662.0
ZSFH,73153,2020-06-30,272102.0
ZSFH,73153,2020-05-31,271102.0
ZSFH,73153,2020-04-30,268236.0
ZSFH,73153,2020-03-31,266824.0
ZSFH,73153,2020-02-29,265380.0
ZSFH,73153,2020-01-31,264969.0
ZSFH,73153,2019-12-31,264851.0
ZSFH,73153,2019-11-30,264222.0
ZSFH,73153,2019-10-31,263007.0
ZSFH,73153,2019-09-30,262165.0
ZSFH,73153,2019-08-31,261032.0
ZSFH,73153,2019-07-31,259854.0
ZSFH,73153,2019-06-30,258181.0
ZSFH,73153,2019-05-31,257026.0
ZSFH,73153,2019-04-30,256413.0
ZSFH,73153,2019-03-31,256294.0
ZSFH,73153,2019-02-28,256918.0
ZSFH,73153,2019-01-31,255928.0
ZSFH,73153,2018-12-31,254701.0
ZSFH,73153,2018-11-30,253564.0
ZSFH,73153,2018-10-31,253480.0
ZSFH,73153,2018-09-30,252851.0
ZSFH,73153,2018-08-31,252185.0
ZSFH,73153,2018-07-31,251914.0
ZSFH,73153,2018-06-30,252268.0
ZSFH,73153,2018-05-31,251722.0
ZSFH,73153,2018-04-30,250750.0
ZSFH,73153,2018-03-31,249575.0
ZSFH,73153,2018-02-28,247309.0
ZSFH,73153,2018-01-31,245618.0
ZSFH,73153,2017-12-31,244433.0
ZSFH,73153,2017-11-30,244141.0
ZSFH,73153,2017-10-31,243292.0
ZSFH,73153,2017-09-30,241896.0
ZSFH,73153,2017-08-31,240868.0
ZSFH,73153,2017-07-31,239486.0
ZSFH,73153,2017-06-30,237615.0
ZSFH,73153,2017-05-31,235752.0
ZSFH,73153,2017-04-30,234351.0
ZSFH,73153,2017-03-31,233804.0
ZSFH,73153,2017-02-28,233306.0
ZSFH,73153,2017-01-31,232562.0
ZSFH,73153,2016-12-31,230022.0
ZSFH,73153,2016-11-30,227246.0
ZSFH,73153,2016-10-31,224386.0
ZSFH,73153,2016-09-30,223106.0
ZSFH,73153,2016-08-31,222449.0
ZSFH,73153,2016-07-31,221976.0
ZSFH,73153,2016-06-30,220899.0
ZSFH,73153,2016-05-31,219043.0
ZSFH,73153,2016-04-30,217093.0
ZSFH,73153,2016-03-31,215346.0
ZSFH,73153,2016-02-29,213164.0
ZSFH,73153,2016-01-31,210464.0
ZSFH,73153,2015-12-31,208790.0
ZSFH,73153,2015-11-30,207702.0
ZSFH,73153,2015-10-31,207680.0
ZSFH,73153,2015-09-30,206352.0
ZSFH,73153,2015-08-31,204599.0
ZSFH,73153,2015-07-31,202469.0
ZSFH,73153,2015-06-30,201692.0
ZSFH,73153,2015-05-31,201066.0
ZSFH,73153,2015-04-30,200521.0
ZSFH,73153,2015-03-31,198447.0
ZSFH,73153,2015-02-28,197687.0
ZSFH,73153,2015-01-31,197136.0
ZSFH,73153,2014-12-31,197898.0
ZSFH,73153,2014-11-30,197500.0
ZSFH,73153,2014-10-31,196506.0
ZSFH,73153,2014-09-30,196008.0
ZSFH,73153,2014-08-31,196323.0
ZSFH,73153,2014-07-31,196563.0
ZSFH,73153,2014-06-30,195742.0
ZSFH,73153,2014-05-31,195317.0
ZSFH,73153,2014-04-30,194539.0
ZSFH,73153,2014-03-31,194606.0
ZSFH,73153,2014-02-28,193595.0
ZSFH,73153,2014-01-31,193039.0
ZSFH,73153,2013-12-31,190909.0
ZSFH,73153,2013-11-30,189020.0
ZSFH,73153,2013-10-31,186790.0
ZSFH,73153,2013-09-30,184223.0
ZSFH,73153,2013-08-31,180525.0
ZSFH,73153,2013-07-31,177370.0
ZSFH,73153,2013-06-30,174597.0
ZSFH,73153,2013-05-31,172337.0
ZSFH,73153,2013-04-30,170320.0
ZSFH,73153,2013-03-31,167952.0
ZSFH,73153,2013-02-28,165677.0
ZSFH,73153,2013-01-31,163089.0
ZSFH,73153,2012-12-31,161018.0
ZSFH,73153,2012-11-30,159412.0
ZSFH,73153,2012-10-31,158306.0
ZSFH,73153,2012-09-30,157457.0
ZSFH,73153,2012-08-31,156820.0
ZSFH,73153,2012-07-31,155660.0
ZSFH,73153,2012-06-30,154528.0
ZSFH,73153,2012-05-31,152970.0
ZSFH,73153,2012-04-30,151962.0
ZSFH,73153,2012-03-31,151782.0
ZSFH,73153,2012-02-29,152158.0
ZSFH,73153,2012-01-31,152652.0
ZSFH,73153,2011-12-31,153239.0
ZSFH,73153,2011-11-30,153533.0
ZSFH,73153,2011-10-31,153347.0
ZSFH,73153,2011-09-30,153284.0
ZSFH,73153,2011-08-31,153723.0
ZSFH,73153,2011-07-31,154859.0
ZSFH,73153,2011-06-30,156081.0
ZSFH,73153,2011-05-31,157883.0
ZSFH,73153,2011-04-30,159322.0
ZSFH,73153,2011-03-31,161116.0
ZSFH,73153,2011-02-28,162869.0
ZSFH,73153,2011-01-31,164413.0
ZSFH,73153,2010-12-31,165547.0
ZSFH,73153,2010-11-30,166633.0
ZSFH,73153,2010-10-31,168844.0
ZSFH,73153,2010-09-30,170728.0
ZSFH,73153,2010-08-31,172318.0
ZSFH,73153,2010-07-31,173253.0
ZSFH,73153,2010-06-30,174161.0
ZSFH,73153,2010-05-31,174839.0
ZSFH,73153,2010-04-30,175389.0
ZSFH,73153,2010-03-31,175447.0
ZSFH,73153,2010-02-28,175032.0
ZSFH,73153,2010-01-31,175071.0
ZSFH,73153,2009-12-31,175744.0
ZSFH,73153,2009-11-30,177678.0
ZSFH,73153,2009-10-31,179369.0
ZSFH,73153,2009-09-30,181866.0
ZSFH,73153,2009-08-31,184408.0
ZSFH,73153,2009-07-31,186906.0
ZSFH,73153,2009-06-30,189447.0
ZSFH,73153,2009-05-31,191856.0
ZSFH,73153,2009-04-30,194412.0
ZSFH,73153,2009-03-31,197459.0
ZSFH,73153,2009-02-28,200271.0
ZSFH,73153,2009-01-31,204830.0
ZSFH,73153,2008-12-31,209189.0
ZSFH,73153,2008-11-30,213041.0
ZSFH,73153,2008-10-31,215541.0
ZSFH,73153,2008-09-30,217671.0
ZSFH,73153,2008-08-31,220499.0
ZSFH,73153,2008-07-31,224402.0
ZSFH,73153,2008-06-30,228252.0
ZSFH,73153,2008-05-31,233163.0
ZSFH,73153,2008-04-30,238774.0
ZSFH,73153,2008-03-31,243606.0
ZSFH,73153,2008-02-29,249175.0
ZSFH,73153,2008-01-31,252189.0
ZSFH,73153,2007-12-31,254480.0
ZSFH,73153,2007-11-30,256284.0
ZSFH,73153,2007-10-31,259601.0
ZSFH,73153,2007-09-30,264201.0
ZSFH,73153,2007-08-31,267859.0
ZSFH,73153,2007-07-31,270732.0
ZSFH,73153,2007-06-30,274335.0
ZSFH,73153,2007-05-31,276816.0
ZSFH,73153,2007-04-30,279415.0
ZSFH,73153,2007-03-31,281219.0
ZSFH,73153,2007-02-28,282660.0
ZSFH,73153,2007-01-31,283204.0
ZSFH,73153,2006-12-31,285190.0
ZSFH,73153,2006-11-30,287354.0
ZSFH,73153,2006-10-31,289060.0
ZSFH,73153,2006-09-30,289037.0
ZSFH,73153,2006-08-31,289584.0
ZSFH,73153,2006-07-31,290416.0
ZSFH,73153,2006-06-30,289767.0
ZSFH,73153,2006-05-31,287213.0
ZSFH,73153,2006-04-30,282266.0
ZSFH,73153,2006-03-31,277852.0
ZSFH,73153,2006-02-28,274016.0
ZSFH,73153,2006-01-31,271273.0
ZSFH,73153,2005-12-31,267764.0
ZSFH,73153,2005-11-30,263206.0
ZSFH,73153,2005-10-31,257914.0
ZSFH,73153,2005-09-30,251557.0
ZSFH,73153,2005-08-31,244705.0
ZSFH,73153,2005-07-31,237383.0
ZSFH,73153,2005-06-30,230699.0
ZSFH,73153,2005-05-31,225307.0
ZSFH,73153,2005-04-30,221258.0
ZSFH,73153,2005-03-31,217374.0
ZSFH,73153,2005-02-28,213537.0
ZSFH,73153,2005-01-31,209978.0
ZSFH,73153,2004-12-31,206377.0
ZSFH,73153,2004-11-30,202898.0
ZSFH,73153,2004-10-31,199619.0
ZSFH,73153,2004-09-30,197026.0
ZSFH,73153,2004-08-31,194333.0
ZSFH,73153,2004-07-31,192255.0
ZSFH,73153,2004-06-30,190115.0
ZSFH,73153,2004-05-31,188317.0
ZSFH,73153,2004-04-30,186162.0
ZSFH,73153,2004-03-31,184281.0
ZSFH,73153,2004-02-29,182476.0
ZSFH,73153,2004-01-31,180659.0
ZSFH,73153,2003-12-31,179054.0
ZSFH,73153,2003-11-30,177500.0
ZSFH,73153,2003-10-31,176032.0
ZSFH,73153,2003-09-30,174556.0
ZSFH,73153,2003-08-31,173391.0
ZSFH,73153,2003-07-31,171960.0
ZSFH,73153,2003-06-30,170752.0
ZSFH,73153,2003-05-31,169386.0
ZSFH,73153,2003-04-30,168590.0
ZSFH,73153,2003-03-31,167666.0
ZSFH,73153,2003-02-28,166498.0
ZSFH,73153,2003-01-31,165147.0
ZSFH,73153,2002-12-31,163489.0
ZSFH,73153,2002-11-30,162312.0
ZSFH,73153,2002-10-31,161326.0
ZSFH,73153,2002-09-30,160799.0
ZSFH,73153,2002-08-31,160280.0
ZSFH,73153,2002-07-31,159739.0
ZSFH,73153,2002-06-30,159141.0
ZSFH,73153,2002-05-31,158369.0
ZSFH,73153,2002-04-30,157240.0
ZSFH,73153,2002-03-31,156020.0
ZSFH,73153,2002-02-28,154997.0
ZSFH,73153,2002-01-31,154189.0
ZSFH,73153,2001-12-31,153624.0
ZSFH,73153,2001-11-30,152748.0
ZSFH,73153,2001-10-31,151916.0
ZSFH,73153,2001-09-30,150686.0
ZSFH,73153,2001-08-31,149394.0
ZSFH,73153,2001-07-31,148017.0
ZSFH,73153,2001-06-30,146860.0
ZSFH,73153,2001-05-31,145945.0
ZSFH,73153,2001-04-30,145154.0
ZSFH,73153,2001-03-31,144440.0
ZSFH,73153,2001-02-28,143838.0
ZSFH,73153,2001-01-31,142945.0
ZSFH,73153,2000-12-31,142028.0
ZSFH,73153,2000-11-30,141084.0
ZSFH,73153,2000-10-31,140347.0
ZSFH,73153,2000-09-30,139751.0
ZSFH,73153,2000-08-31,139263.0
ZSFH,73153,2000-07-31,138894.0
ZSFH,73153,2000-06-30,138343.0
ZSFH,73153,2000-05-31,137648.0
ZSFH,73153,2000-04-30,136918.0
ZSFH,73153,2000-03-31,136152.0
ZSFH,73153,2000-02-29,135542.0
ZSFH,73153,2000-01-31,134522.0
ZSFH,73153,1999-12-31,133552.0
ZSFH,73153,1999-11-30,132502.0
ZSFH,73153,1999-10-31,131781.0
ZSFH,73153,1999-09-30,131167.0
ZSFH,73153,1999-08-31,130473.0
ZSFH,73153,1999-07-31,129798.0
ZSFH,73153,1999-06-30,129161.0
ZSFH,73153,1999-05-31,128609.0
ZSFH,73153,1999-04-30,128165.0
ZSFH,73153,1999-03-31,127795.0
ZSFH,73153,1999-02-28,126789.0
ZSFH,73153,1999-01-31,127086.0
ZSFH,73153,1998-12-31,127260.0
ZSFH,73153,1998-11-30,127826.0
ZSFH,73153,1998-10-31,127305.0
ZSFH,73153,1998-09-30,126677.0
ZSFH,73153,1998-08-31,126207.0
ZSFH,73153,1998-07-31,125764.0
ZSFH,73153,1998-06-30,125364.0
ZSFH,73153,1998-05-31,125125.0
ZSFH,73153,1998-04-30,124905.0
ZSFH,73153,1998-03-31,124798.0
ZSFH,73153,1998-02-28,124233.0
ZSFH,73153,1998-01-31,123215.0
ZSFH,73153,1997-12-31,121957.0
ZSFH,73153,1997-11-30,121155.0
ZSFH,73153,1997-10-31,120410.0
ZSFH,73153,1997-09-30,119997.0
ZSFH,73153,1997-08-31,119802.0
ZSFH,73153,1997-07-31,119831.0
ZSFH,73153,1997-06-30,119757.0
ZSFH,73153,1997-05-31,119452.0
ZSFH,73153,1997-04-30,119011.0
ZSFH,73153,1997-03-31,118555.0
ZSFH,73153,1997-02-28,118682.0
ZSFH,73153,1997-01-31,118701.0
ZSFH,73153,1996-12-31,119026.0
ZSFH,73153,1996-11-30,118891.0
ZSFH,73153,1996-10-31,119164.0
ZSFH,73153,1996-09-30,119265.0
ZSFH,73153,1996-08-31,119203.0
ZSFH,73153,1996-07-31,119016.0
ZSFH,73153,1996-06-30,118950.0
ZSFH,73153,1996-05-31,119036.0
ZSFH,73153,1996-04-30,119255.0
ZSFH,73153,1996-03-31,119477.0
ZSFH,73153,1996-02-29,119617.0
ZSFH,73153,1996-01-31,119783.0
ZSFH,73160,2022-02-28,125395.0
ZSFH,73160,2022-01-31,122760.0
ZSFH,73160,2021-12-31,119468.0
ZSFH,73160,2021-11-30,117688.0
ZSFH,73160,2021-10-31,114601.0
ZSFH,73160,2021-09-30,112334.0
ZSFH,73160,2021-08-31,110874.0
ZSFH,73160,2021-07-31,104135.0
ZSFH,73160,2021-06-30,101290.0
ZSFH,73160,2021-05-31,98617.0
ZSFH,73160,2021-04-30,100329.0
ZSFH,73160,2021-03-31,98294.0
ZSFH,73160,2021-02-28,97810.0
ZSFH,73160,2021-01-31,100303.0
ZSFH,73160,2020-12-31,97623.0
ZSFH,73160,2020-11-30,94174.0
ZSFH,73160,2020-10-31,92018.0
ZSFH,73160,2020-09-30,91198.0
ZSFH,73160,2020-08-31,82878.0
ZSFH,73160,2020-07-31,80297.0
ZSFH,73160,2020-06-30,81953.0
ZSFH,73160,2020-05-31,82600.0
ZSFH,73160,2020-04-30,81117.0
ZSFH,73160,2020-03-31,79699.0
ZSFH,73160,2020-02-29,78758.0
ZSFH,73160,2020-01-31,78208.0
ZSFH,73160,2019-12-31,78114.0
ZSFH,73160,2019-11-30,78384.0
ZSFH,73160,2019-10-31,78544.0
ZSFH,73160,2019-09-30,78422.0
ZSFH,73160,2019-08-31,78138.0
ZSFH,73160,2019-07-31,78046.0
ZSFH,73160,2019-06-30,77049.0
ZSFH,73160,2019-05-31,76375.0
ZSFH,73160,2019-04-30,76012.0
ZSFH,73160,2019-03-31,76086.0
ZSFH,73160,2019-02-28,75784.0
ZSFH,73160,2019-01-31,75266.0
ZSFH,73160,2018-12-31,74678.0
ZSFH,73160,2018-11-30,73541.0
ZSFH,73160,2018-10-31,71999.0
ZSFH,73160,2018-09-30,70802.0
ZSFH,73160,2018-08-31,70372.0
ZSFH,73160,2018-07-31,70644.0
ZSFH,73160,2018-06-30,71542.0
ZSFH,73160,2018-05-31,72085.0
ZSFH,73160,2018-04-30,72091.0
ZSFH,73160,2018-03-31,71557.0
ZSFH,73160,2018-02-28,70875.0
ZSFH,73160,2018-01-31,70104.0
ZSFH,73160,2017-12-31,68815.0
ZSFH,73160,2017-11-30,67889.0
ZSFH,73160,2017-10-31,67716.0
ZSFH,73160,2017-09-30,67716.0
ZSFH,73160,2017-08-31,66921.0
ZSFH,73160,2017-07-31,65418.0
ZSFH,73160,2017-06-30,63802.0
ZSFH,73160,2017-05-31,63022.0
ZSFH,73160,2017-04-30,62292.0
ZSFH,73160,2017-03-31,61834.0
ZSFH,73160,2017-02-28,61134.0
ZSFH,73160,2017-01-31,59993.0
ZSFH,73160,2016-12-31,58653.0
ZSFH,73160,2016-11-30,57400.0
ZSFH,73160,2016-10-31,56788.0
ZSFH,73160,2016-09-30,56294.0
ZSFH,73160,2016-08-31,55747.0
ZSFH,73160,2016-07-31,55015.0
ZSFH,73160,2016-06-30,54681.0
ZSFH,73160,2016-05-31,53865.0
ZSFH,73160,2016-04-30,53081.0
ZSFH,73160,2016-03-31,52272.0
ZSFH,73160,2016-02-29,51879.0
ZSFH,73160,2016-01-31,51673.0
ZSFH,73160,2015-12-31,51838.0
ZSFH,73160,2015-11-30,51345.0
ZSFH,73160,2015-10-31,50432.0
ZSFH,73160,2015-09-30,48951.0
ZSFH,73160,2015-08-31,48532.0
ZSFH,73160,2015-07-31,48385.0
ZSFH,73160,2015-06-30,47979.0
ZSFH,73160,2015-05-31,47643.0
ZSFH,73160,2015-04-30,47216.0
ZSFH,73160,2015-03-31,46876.0
ZSFH,73160,2015-02-28,45924.0
ZSFH,73160,2015-01-31,45472.0
ZSFH,73160,2014-12-31,44817.0
ZSFH,73160,2014-11-30,45155.0
ZSFH,73160,2014-10-31,45172.0
ZSFH,73160,2014-09-30,45932.0
ZSFH,73160,2014-08-31,45917.0
ZSFH,73160,2014-07-31,45683.0
ZSFH,73160,2014-06-30,45309.0
ZSFH,73160,2014-05-31,45178.0
ZSFH,73160,2014-04-30,45630.0
ZSFH,73160,2014-03-31,45846.0
ZSFH,73160,2014-02-28,46467.0
ZSFH,73160,2014-01-31,46361.0
ZSFH,73160,2013-12-31,46823.0
ZSFH,73160,2013-11-30,46798.0
ZSFH,73160,2013-10-31,46691.0
ZSFH,73160,2013-09-30,46210.0
ZSFH,73160,2013-08-31,45794.0
ZSFH,73160,2013-07-31,45915.0
ZSFH,73160,2013-06-30,45868.0
ZSFH,73160,2013-05-31,45369.0
ZSFH,73160,2013-04-30,44759.0
ZSFH,73160,2013-03-31,44538.0
ZSFH,73160,2013-02-28,45120.0
ZSFH,73160,2013-01-31,45845.0
ZSFH,73160,2012-12-31,46733.0
ZSFH,73160,2012-11-30,47104.0
ZSFH,73160,2012-10-31,48150.0
ZSFH,73160,2012-09-30,48651.0
ZSFH,73160,2012-08-31,49469.0
ZSFH,73160,2012-07-31,50056.0
ZSFH,73160,2012-06-30,51328.0
ZSFH,73160,2012-05-31,52697.0
ZSFH,73160,2012-04-30,53547.0
ZSFH,73160,2012-03-31,54300.0
ZSFH,73160,2012-02-29,54262.0
ZSFH,73160,2012-01-31,54554.0
ZSFH,73160,2011-12-31,54138.0
ZSFH,73160,2011-11-30,54520.0
ZSFH,73160,2011-10-31,54531.0
ZSFH,73160,2011-09-30,55468.0
ZSFH,73160,2011-08-31,55884.0
ZSFH,73160,2011-07-31,56646.0
ZSFH,73160,2011-06-30,56711.0
ZSFH,73160,2011-05-31,57175.0
ZSFH,73160,2011-04-30,57530.0
ZSFH,73160,2011-03-31,57555.0
ZSFH,73160,2011-02-28,57328.0
ZSFH,73160,2011-01-31,56994.0
ZSFH,73160,2010-12-31,56889.0
ZSFH,73160,2010-11-30,56876.0
ZSFH,73160,2010-10-31,57631.0
ZSFH,73160,2010-09-30,58032.0
ZSFH,73160,2010-08-31,58909.0
ZSFH,73160,2010-07-31,58247.0
ZSFH,73160,2010-06-30,58150.0
ZSFH,73160,2010-05-31,57787.0
ZSFH,73160,2010-04-30,58475.0
ZSFH,73160,2010-03-31,59705.0
ZSFH,73160,2010-02-28,61563.0
ZSFH,73160,2010-01-31,63600.0
ZSFH,73160,2009-12-31,65213.0
ZSFH,73160,2009-11-30,66483.0
ZSFH,73160,2009-10-31,66602.0
ZSFH,73160,2009-09-30,67186.0
ZSFH,73160,2009-08-31,67649.0
ZSFH,73160,2009-07-31,69531.0
ZSFH,73160,2009-06-30,71097.0
ZSFH,73160,2009-05-31,72445.0
ZSFH,73160,2009-04-30,72812.0
ZSFH,73160,2009-03-31,72583.0
ZSFH,73160,2009-02-28,71727.0
ZSFH,73160,2009-01-31,70773.0
ZSFH,73160,2008-12-31,70385.0
ZSFH,73160,2008-11-30,69994.0
ZSFH,73160,2008-10-31,70532.0
ZSFH,73160,2008-09-30,71716.0
ZSFH,73160,2008-08-31,72985.0
ZSFH,73160,2008-07-31,74138.0
ZSFH,73160,2008-06-30,74454.0
ZSFH,73160,2008-05-31,75201.0
ZSFH,73160,2008-04-30,75651.0
ZSFH,73160,2008-03-31,76206.0
ZSFH,73160,2008-02-29,77098.0
ZSFH,73160,2008-01-31,78166.0
ZSFH,73160,2007-12-31,79524.0
ZSFH,73160,2007-11-30,81384.0
ZSFH,73160,2007-10-31,82462.0
ZSFH,73160,2007-09-30,82144.0
ZSFH,73160,2007-08-31,81696.0
ZSFH,73160,2007-07-31,81726.0
ZSFH,73160,2007-06-30,82402.0
ZSFH,73160,2007-05-31,82746.0
ZSFH,73160,2007-04-30,82912.0
ZSFH,73160,2007-03-31,83304.0
ZSFH,73160,2007-02-28,83436.0
ZSFH,73160,2007-01-31,83778.0
ZSFH,73160,2006-12-31,84115.0
ZSFH,73160,2006-11-30,84384.0
ZSFH,73160,2006-10-31,84724.0
ZSFH,73160,2006-09-30,85157.0
ZSFH,73160,2006-08-31,85018.0
ZSFH,73160,2006-07-31,83877.0
ZSFH,73160,2006-06-30,82954.0
ZSFH,73160,2006-05-31,81408.0
ZSFH,73160,2006-04-30,80583.0
ZSFH,73160,2006-03-31,79444.0
ZSFH,73160,2006-02-28,78623.0
ZSFH,73160,2006-01-31,77310.0
ZSFH,73160,2005-12-31,75695.0
ZSFH,73160,2005-11-30,73909.0
ZSFH,73160,2005-10-31,71898.0
ZSFH,73160,2005-09-30,69994.0
ZSFH,73160,2005-08-31,68865.0
ZSFH,73160,2005-07-31,68676.0
ZSFH,73160,2005-06-30,69242.0
ZSFH,73160,2005-05-31,70400.0
ZSFH,73160,2005-04-30,71625.0
ZSFH,73160,2005-03-31,72732.0
ZSFH,73160,2005-02-28,73581.0
ZSFH,73160,2005-01-31,74062.0
ZSFH,73160,2004-12-31,73707.0
ZSFH,73160,2004-11-30,73437.0
ZSFH,73160,2004-10-31,73585.0
ZSFH,73160,2004-09-30,74048.0
ZSFH,73160,2004-08-31,74028.0
ZSFH,73160,2004-07-31,73498.0
ZSFH,73160,2004-06-30,72145.0
ZSFH,73160,2004-05-31,70593.0
ZSFH,73160,2004-04-30,68678.0
ZSFH,73160,2004-03-31,66897.0
ZSFH,73160,2004-02-29,65118.0
ZSFH,73160,2004-01-31,63624.0
ZSFH,73160,2003-12-31,62636.0
ZSFH,73160,2003-11-30,62190.0
ZSFH,73160,2003-10-31,61782.0
